epoch,distance_mae_error,gate_center_mae_error,loss,lr,orientation_mae_error,val_distance_mae_error,val_gate_center_mae_error,val_loss,val_orientation_mae_error
227,0.02361327,0.011677612,0.6130180040333767,1e-05,0.015478415,0.028830413,0.012375355,0.8020630606139699,0.016340476
228,0.023776708,0.011695233,0.6156295345995648,1e-05,0.015494351,0.028824054,0.012395991,0.8030428799490134,0.016376866
229,0.023620738,0.011656514,0.6120476943411866,1e-05,0.0154720545,0.028841648,0.012374509,0.8021567879865567,0.01634311
230,0.023807498,0.011687568,0.6160584925305008,1e-05,0.015485063,0.028854787,0.012384362,0.8034281417106589,0.016393553
231,0.023587523,0.011663928,0.610834448434729,1e-05,0.015485577,0.028894825,0.012362195,0.8010802939534187,0.016346758
232,0.023831261,0.011674123,0.6143182697101794,1e-05,0.015468332,0.028793624,0.012392593,0.7998330798000097,0.016348612
233,0.023635231,0.011684777,0.6106840617757988,1e-05,0.015502201,0.028836867,0.012356397,0.8007572557156285,0.016369013
234,0.02349889,0.011663568,0.6100463726216698,1e-05,0.015438947,0.028730435,0.012368713,0.7994249161953727,0.016329378
235,0.023512436,0.011627128,0.6077150700765691,1e-05,0.015446601,0.028832287,0.012333352,0.7995213291918238,0.016339157
236,0.023561416,0.011645824,0.6080939730396226,1e-05,0.0154407825,0.028822992,0.012318889,0.7985881480077902,0.01630407
237,0.023555456,0.011653023,0.6089598560784906,1e-05,0.015456556,0.028905861,0.012349704,0.8017862762014071,0.01637604
238,0.023469014,0.011684265,0.6079449512654687,1e-05,0.015433582,0.02873378,0.012352274,0.7990355143944422,0.016329445
239,0.023458935,0.011620162,0.6058093416841378,1e-05,0.015443914,0.028807273,0.012318339,0.7997410716488957,0.016330156
240,0.02352073,0.0116225965,0.6072392604997046,1e-05,0.015433709,0.028701957,0.0123033505,0.796617473786076,0.016299997
241,0.023569511,0.011600976,0.6088016381835828,1e-05,0.015423497,0.028736658,0.012341398,0.7988987794766823,0.016318884
242,0.023374109,0.011600634,0.6017034581074348,1e-05,0.015403073,0.028761208,0.012357437,0.7980886284882823,0.016352685
243,0.023503462,0.011622233,0.6069475124952577,1e-05,0.015418144,0.028697899,0.012299872,0.7955308066060146,0.016294904
244,0.023426376,0.011617659,0.6052558547662128,1e-05,0.015396273,0.028723624,0.012311252,0.7964433574428161,0.016295303
245,0.023307854,0.011552489,0.6016488166955801,1e-05,0.015378413,0.02873691,0.012296896,0.7971050379176935,0.016273363
246,0.023419736,0.011593794,0.6026230525956773,1e-05,0.015382865,0.028708713,0.012292342,0.7954220393051704,0.016272338
247,0.023332836,0.011562468,0.6028506597749949,1e-05,0.015412522,0.028797818,0.012333345,0.7994312740241488,0.016265228
248,0.023414806,0.011580696,0.6040376982855878,1e-05,0.015405895,0.028752616,0.012290991,0.7953122140218815,0.016270464
249,0.023410365,0.011574611,0.6029014897059081,1e-05,0.015370046,0.028792672,0.012281012,0.7963924544552962,0.016278828
250,0.02333342,0.011589035,0.5999597033526402,1e-05,0.015395835,0.028737672,0.012293736,0.7962362648298343,0.016256863
251,0.023379413,0.011559722,0.6022056586501519,1e-05,0.0153920315,0.02880967,0.012248806,0.7951070091997584,0.016253239
252,0.023250561,0.011552862,0.5982632744805,1e-05,0.015357889,0.02866347,0.012275154,0.7943619520713886,0.016293729
253,0.023262735,0.0115662385,0.5991695603327964,1e-05,0.015372543,0.028748214,0.012289693,0.7940005433435241,0.016243983
254,0.023321226,0.011536924,0.5995317502150442,1e-05,0.015350344,0.028713746,0.012227397,0.7941185360153517,0.01624806
255,0.0232159,0.01152802,0.5972850124269348,1e-05,0.015362436,0.02874238,0.012281876,0.7943768665815393,0.01626277
256,0.023301644,0.0115419645,0.598662193552361,1e-05,0.015329889,0.028635032,0.0122527,0.7931654086957375,0.016278308
257,0.023166241,0.011522742,0.5951478820375405,1e-05,0.01535038,0.028738426,0.012239529,0.7933894495169321,0.016260505
258,0.02319857,0.011513739,0.5958325693514263,1e-05,0.015331915,0.028651297,0.01226213,0.7918526272599896,0.016250158
259,0.023202686,0.011543353,0.595031371312355,1e-05,0.015342416,0.028693127,0.012260487,0.793422369286418,0.016232118
260,0.023244953,0.011493522,0.5955390235928799,1e-05,0.015337622,0.02863213,0.012223078,0.7916211988776922,0.016247422
261,0.023209129,0.01149567,0.5951625149094004,1e-05,0.015332873,0.028717276,0.012227938,0.7925962498411536,0.01625032
262,0.02313601,0.011518335,0.5943860840030981,1e-05,0.01535274,0.028738277,0.012200903,0.7917378898710012,0.016241897
263,0.023175897,0.011496635,0.5947595521653698,1e-05,0.015337714,0.028760629,0.012198337,0.7929004952311516,0.016206987
264,0.02305868,0.01146832,0.5904329872158721,1e-05,0.015313087,0.028709289,0.012242144,0.7934759749720494,0.016268738
265,0.023205219,0.011505711,0.5932214706280748,1e-05,0.015316856,0.02860019,0.012237124,0.7908797264099121,0.016240155
266,0.023124184,0.011473378,0.5918932425373594,1e-05,0.0152814565,0.02864953,0.012203323,0.7908279892678062,0.016224297
267,0.023147384,0.011465829,0.5941791431775186,1e-05,0.0153119685,0.028691776,0.012211833,0.7929741265252233,0.01620793
268,0.023035541,0.0114835845,0.5913046965916586,1e-05,0.0152964415,0.028598646,0.01220083,0.7890850668773055,0.016220732
269,0.02306645,0.011474894,0.5916601845098555,1e-05,0.015313772,0.028550463,0.012186759,0.78896340696762,0.016204586
270,0.02313257,0.01147558,0.591954279062258,1e-05,0.015295472,0.028565489,0.012179456,0.7908426923677325,0.016197661
271,0.023046257,0.011450772,0.5900644203551738,1e-05,0.015280524,0.028555296,0.012212925,0.7882359509045879,0.016209658
272,0.022994714,0.011462326,0.586930099571066,1e-05,0.015257093,0.02862528,0.012172899,0.7892841758827368,0.016182555
273,0.022993756,0.011421141,0.5879860608298524,1e-05,0.01525663,0.02872125,0.012172087,0.7897352908427516,0.016188826
274,0.02294276,0.011432582,0.5861771852633436,1e-05,0.015273483,0.028613366,0.012137809,0.7884328017632166,0.016220253
275,0.023049207,0.011432432,0.5893210808732616,1e-05,0.015248498,0.028459072,0.012166006,0.7866553940499822,0.016183179
276,0.022906484,0.011408743,0.5849822881438018,1e-05,0.015267383,0.028749142,0.0121709565,0.789458908761541,0.016175294
277,0.022945583,0.01143035,0.5866986303392425,1e-05,0.015256364,0.028649582,0.012197712,0.791512267353634,0.01622379
278,0.022919348,0.011409658,0.5847498509695007,1e-05,0.015237056,0.0286,0.012149487,0.7878612109149495,0.016172506
279,0.022956565,0.011438772,0.5865719811445537,1e-05,0.015244902,0.0286377,0.012129511,0.7876088159779707,0.016134072
280,0.022970485,0.0113915475,0.5859810719191686,1e-05,0.015235224,0.028465224,0.012164596,0.7867712561661998,0.016168136
281,0.022909833,0.011415955,0.586380543959264,1e-05,0.015276659,0.028570231,0.012156258,0.7888537213827173,0.016195085
282,0.02277606,0.011405881,0.5827122386095855,1e-05,0.015223641,0.028547568,0.012133359,0.7851054032022754,0.016138455
283,0.022873484,0.011405192,0.5836815136718969,1e-05,0.015235471,0.028474748,0.012114796,0.7844147263094783,0.01612273
284,0.022831975,0.011380661,0.5830874931319573,1e-05,0.0152044725,0.028500803,0.012136364,0.7859348931039373,0.016129771
285,0.022869734,0.011392123,0.582499251710561,1e-05,0.015204262,0.02849504,0.012145845,0.788813708970944,0.01617464
286,0.02278783,0.011366732,0.5804546104848863,1e-05,0.015213547,0.028502759,0.012105823,0.7852672577525178,0.016154468
287,0.022835435,0.011391006,0.5813445230575982,1e-05,0.015186811,0.028517433,0.012112872,0.7848243567471703,0.016106762
288,0.022774735,0.011366126,0.5808195913494933,1e-05,0.015186835,0.028541084,0.012098396,0.7846497104813656,0.016130468
289,0.022684868,0.0113925245,0.5785635906505804,1e-05,0.015183972,0.028532144,0.012115948,0.7870214277257522,0.016169002
290,0.022747412,0.011347468,0.5796735145399683,1e-05,0.015201824,0.028529005,0.012124771,0.7850798141832153,0.01614486
291,0.022699201,0.011363642,0.5788217149974284,1e-05,0.015151188,0.028517477,0.012081493,0.7848332871993383,0.016112365
292,0.022656368,0.011346045,0.5787033637820922,1e-05,0.015218962,0.028671792,0.012080283,0.7873180437212189,0.016125552
293,0.022742298,0.011352737,0.5781747156799045,1e-05,0.015205253,0.028448747,0.012085384,0.7844148498649398,0.016137013
294,0.022814455,0.011365903,0.5794720240151157,1e-05,0.015177078,0.028425071,0.01207437,0.7855893115823468,0.01614246
295,0.022694603,0.011319374,0.5762611823637641,1e-05,0.015173212,0.028465725,0.012095354,0.784289492915074,0.0161533
296,0.022765232,0.011333997,0.5782706941446946,1e-05,0.015126514,0.028514385,0.012057897,0.7827803197627267,0.016134908
297,0.02262071,0.01132198,0.5749976239097652,1e-05,0.01517967,0.028456734,0.012094649,0.7821961231529713,0.016121065
298,0.022653686,0.011337052,0.5752150762642292,1e-05,0.015167188,0.028408447,0.012040951,0.7814360751459996,0.016104845
299,0.02261023,0.011300424,0.5730118189011321,1e-05,0.015118388,0.028419273,0.01206067,0.7833346383025249,0.016146982
300,0.022533925,0.011266085,0.5723403763757371,1e-05,0.015158886,0.028471418,0.012065228,0.7818704651047786,0.01607816
301,0.022656932,0.01130002,0.5743759469172984,1e-05,0.015143523,0.028458605,0.012039419,0.7815153645351529,0.016098624
302,0.022571703,0.011279025,0.5711963958567785,1e-05,0.015120469,0.028396359,0.012074265,0.7808532298853,0.0161168
303,0.022619244,0.011278781,0.5739267503352992,1e-05,0.015125844,0.02843286,0.012036491,0.7798359723140796,0.016096292
304,0.022511639,0.011300891,0.5719990970483467,1e-05,0.015127342,0.028508948,0.012041147,0.7818582141771913,0.01610911
305,0.02262946,0.011290233,0.5733769008404351,1e-05,0.015122321,0.02841903,0.012047423,0.7806987892836332,0.016074784
306,0.022464806,0.011259848,0.5703589824871956,1e-05,0.015103053,0.028398434,0.012054541,0.7813663237417737,0.01612229
307,0.02253315,0.0113042835,0.5717078949635941,1e-05,0.015116943,0.028360317,0.012041069,0.7799912638341387,0.016110983
308,0.022416094,0.011262951,0.5680835350372762,1e-05,0.01510963,0.028385606,0.012010317,0.7787359710782766,0.016063966
309,0.02240615,0.01124023,0.5667315199714578,1e-05,0.015150413,0.028482901,0.012016291,0.7792191440239549,0.016064232
310,0.022365622,0.011287751,0.5679194947403142,1e-05,0.015081269,0.028529622,0.012020507,0.7818143547823032,0.016066767
311,0.022468215,0.011244091,0.5678575471060695,1e-05,0.015100116,0.02834524,0.012000978,0.7788846377904216,0.016105466
312,0.02246015,0.011305531,0.5689318640634469,1e-05,0.015118257,0.028424965,0.0120068295,0.7792098615318537,0.016066473
313,0.022504842,0.011263525,0.5694722277973057,1e-05,0.015121676,0.028288973,0.012013455,0.7777084416399399,0.016139029
314,0.02251351,0.011219519,0.5680887389128298,1e-05,0.015139455,0.028239807,0.01201551,0.7772697173058987,0.016068362
315,0.022374468,0.011234007,0.5658073016751374,1e-05,0.015103575,0.028277358,0.012041377,0.77779569880416,0.016073026
316,0.02234764,0.011246488,0.5660043957928702,1e-05,0.015052292,0.028246453,0.01199175,0.7762025988971194,0.016081516
317,0.022242641,0.011239521,0.5632212817600483,1e-05,0.015043589,0.028281804,0.0120193595,0.7766536123429736,0.01606549
318,0.022229869,0.011211508,0.5636402936876846,1e-05,0.015064194,0.0283379,0.0119583495,0.7760794684290886,0.016048953
319,0.022528376,0.011258487,0.5687423788447331,1e-05,0.015072583,0.028317936,0.01198858,0.7764205876737833,0.016036252
320,0.0222872,0.011207312,0.5627911788519433,1e-05,0.015041951,0.028364437,0.01198662,0.7774494644254446,0.016042434
321,0.022281902,0.011194399,0.5633698278946115,1e-05,0.015034908,0.028377868,0.011963041,0.7761921702573696,0.016008293
322,0.02233027,0.011191945,0.5635401161406809,1e-05,0.015050895,0.02824917,0.011945955,0.773770270558695,0.016040705
323,0.022311745,0.011229991,0.5630673573156723,1e-05,0.015073943,0.028262926,0.01196008,0.7750142958636085,0.016052578
324,0.022213968,0.011201459,0.5596145117050197,1e-05,0.015063138,0.028223118,0.011957351,0.7741335866351923,0.016048077
325,0.022190845,0.01120498,0.5607698127952426,1e-05,0.015020809,0.02837231,0.0119408425,0.7771175717934966,0.015997961
326,0.022160633,0.011164634,0.5589851776713208,1e-05,0.015053838,0.028199779,0.011942061,0.7728036350260178,0.016009083
327,0.02224085,0.011170624,0.5601691414787082,1e-05,0.015034182,0.028271377,0.011950669,0.7734271831189593,0.016001025
328,0.022248492,0.01118806,0.5620535642216592,1e-05,0.015016531,0.028486311,0.011926567,0.7762182628115019,0.01601577
329,0.022210784,0.011173145,0.5600109511278527,1e-05,0.015064165,0.028247496,0.011927711,0.772777136725684,0.015992125
330,0.022037271,0.01115243,0.5561862463381753,1e-05,0.0150160985,0.028260913,0.011932336,0.7732699618985256,0.016030498
331,0.022122614,0.011151597,0.5576376711391554,1e-05,0.015023478,0.028197208,0.011939121,0.7729448253909746,0.01602788
332,0.02226243,0.011183677,0.561432350379865,1e-05,0.015017388,0.028255727,0.01193348,0.7720610614245137,0.016012587
333,0.022122344,0.011169056,0.5584793935618636,1e-05,0.014985883,0.028329425,0.011941499,0.7732031578198075,0.015989216
334,0.022117909,0.011176222,0.5566682438831242,1e-05,0.014990433,0.028201004,0.011930325,0.7708317668487629,0.015981514
335,0.022122782,0.011144305,0.556712562708028,1e-05,0.015008056,0.028219756,0.011909754,0.7705278738091389,0.015987463
336,0.022035856,0.0111599425,0.5549314894919828,1e-05,0.014971557,0.028240945,0.01193633,0.7711687106639147,0.015994638
337,0.022172645,0.011143556,0.556548783822941,1e-05,0.014990401,0.028205667,0.011925902,0.7711092798660198,0.016005892
338,0.022051675,0.01115911,0.5563477272281143,1e-05,0.014971278,0.028268993,0.011913646,0.7719482462853193,0.015983174
339,0.022142477,0.011157931,0.5566940614878789,1e-05,0.01499129,0.028170906,0.011940132,0.7727082666630546,0.016010614
340,0.02203914,0.01113323,0.5534777997487175,1e-05,0.015005587,0.028128138,0.011903551,0.7701067825158437,0.015970198
341,0.022036735,0.0111165065,0.5552597477022734,1e-05,0.014996897,0.028227031,0.0118919145,0.7705491834009687,0.015954485
342,0.02202628,0.011119741,0.5526229462037815,1e-05,0.014919776,0.028247923,0.0119038755,0.7709146961569786,0.01600422
343,0.021947071,0.011130861,0.5524343405470645,1e-05,0.014972445,0.02806183,0.011909806,0.7706782085200151,0.015991252
344,0.021884214,0.011102686,0.5494379610610199,1e-05,0.014925843,0.02810293,0.011920407,0.7699736055607597,0.01596677
345,0.022066,0.011091266,0.5529613903756804,1e-05,0.014957474,0.028255956,0.011911454,0.7702639096726974,0.015958473
346,0.022057438,0.0111132,0.5533173082548223,1e-05,0.014955741,0.028185738,0.011880235,0.7693035944054524,0.015967436
347,0.021883866,0.011099956,0.5494493347358484,1e-05,0.01497603,0.0283447,0.011912856,0.7735581401114663,0.015987268
348,0.021975886,0.011104251,0.5519911696114305,1e-05,0.014954323,0.028236846,0.01189586,0.7689616428688169,0.015933668
349,0.021913292,0.011115243,0.5490348830425643,1e-05,0.014949271,0.028311534,0.011882981,0.7714976472780108,0.015988499
350,0.021947416,0.0110890595,0.5515799826924207,1e-05,0.014948346,0.028216094,0.011917017,0.7711395369842649,0.01600518
351,0.021949343,0.011097203,0.5500686806803046,1e-05,0.0149085745,0.028197907,0.011855338,0.7698783775170644,0.015969817
352,0.021849725,0.011109113,0.5484408067301959,1e-05,0.01493528,0.028202435,0.011865799,0.7691842416922251,0.015937733
353,0.02182757,0.011098258,0.5488786493801222,1e-05,0.014961387,0.028132865,0.011849231,0.7681197843824824,0.01595017
354,0.021825198,0.011055698,0.5466599856192154,1e-05,0.014911525,0.028221617,0.011853374,0.7685457871605953,0.015935898
355,0.021962637,0.0110601885,0.5500434941936169,1e-05,0.014910756,0.028149571,0.011854891,0.76822737728556,0.015947245
356,0.021845682,0.011073916,0.5465048378425406,1e-05,0.014877029,0.028243873,0.011855368,0.7685061702504754,0.015963828
357,0.021884548,0.011066531,0.5486847433581281,1e-05,0.014897914,0.028162437,0.01186212,0.7675356225421032,0.015957963
358,0.021878326,0.011078034,0.5475627060393652,1e-05,0.01487777,0.028268771,0.011832026,0.7686217247198025,0.015960338
359,0.021721868,0.011079922,0.5443502335406062,1e-05,0.014893461,0.028174423,0.011820953,0.7680799687902132,0.015932621
360,0.021882232,0.011080463,0.5473456635267124,1e-05,0.014925985,0.02809007,0.011860973,0.7674365869412819,0.015926413
361,0.02184118,0.011070827,0.5470529120291415,1e-05,0.014868092,0.028056324,0.011825066,0.7669002177814642,0.015907973
362,0.021633329,0.011056901,0.5429948326093321,1e-05,0.014874436,0.0281604,0.011829733,0.7678470605363449,0.01595011
363,0.021736544,0.011010894,0.543220916517019,1e-05,0.014885165,0.028150506,0.011820488,0.7667950044075648,0.015930016
364,0.021709036,0.011021202,0.541677678698924,1e-05,0.01486878,0.028319849,0.011849697,0.7720070670669278,0.01596533
365,0.02170577,0.011027563,0.5429063025010851,1e-05,0.014840899,0.028257327,0.011825828,0.7679364659513036,0.015940238
366,0.02168913,0.0110229645,0.5417685106345351,1e-05,0.0148499785,0.028116584,0.011836048,0.7667326889932156,0.015951127
367,0.021790158,0.011049674,0.5444807403739093,1e-05,0.01485816,0.02800881,0.011826549,0.7645612501849731,0.015935583
368,0.021677474,0.011022441,0.5419033454425299,1e-05,0.014838831,0.028051155,0.011827227,0.7677507279440761,0.015959334
369,0.021711957,0.011033928,0.5423138559412053,1e-05,0.014844312,0.028003313,0.011817168,0.76519383272777,0.01590416
370,0.021536224,0.011008109,0.5382575056719862,1e-05,0.014831157,0.028108004,0.011811957,0.7651066711793343,0.015913136
371,0.021705352,0.01101783,0.5429807515081391,1e-05,0.014892686,0.028105604,0.011813837,0.7662857910618186,0.015891645
372,0.021575756,0.011037853,0.5400904763648212,1e-05,0.014869891,0.028071659,0.011801339,0.764913039902846,0.01590467
373,0.02160039,0.011038507,0.5407021365264253,1e-05,0.014846295,0.028120007,0.011790648,0.7651396095752716,0.015895072
374,0.021659043,0.010973967,0.5397523092073907,1e-05,0.014831329,0.0280464,0.011786716,0.7638290409619609,0.015907293
375,0.021693466,0.011040692,0.5417241969762796,1e-05,0.014837489,0.02805093,0.011825815,0.7644209597880641,0.015917657
376,0.021614624,0.011029909,0.5387504165468205,1e-05,0.014836405,0.027954169,0.011783079,0.7633098758136233,0.015928455
377,0.021589886,0.011003355,0.5379705354485802,1e-05,0.014808046,0.02809582,0.011786233,0.7636493801449736,0.015899934
378,0.021547655,0.0110030845,0.5377344196206804,1e-05,0.014833012,0.027971188,0.011769567,0.7625067985306183,0.015889706
379,0.021593623,0.010992723,0.5377333683959379,1e-05,0.014804678,0.028253041,0.011793507,0.7690488699202737,0.015878446
380,0.0215272,0.011008514,0.5376247334904567,1e-05,0.014817589,0.028054506,0.011783086,0.7642171640569965,0.01589492
381,0.021705922,0.011030131,0.5409423305164386,1e-05,0.01483889,0.028060906,0.011759557,0.7638089144602418,0.01590062
382,0.021619797,0.010987423,0.5387224247069639,1e-05,0.014828788,0.027986906,0.011775619,0.7626900589093566,0.01588052
383,0.021627164,0.010965296,0.5384881565888358,1e-05,0.014816372,0.02811681,0.011744249,0.7634557178243995,0.015887054
384,0.021413604,0.010962865,0.5342313419048055,1e-05,0.014809234,0.027992018,0.011782914,0.7632253163804611,0.015895613
385,0.021644555,0.010971746,0.5382169698259176,1e-05,0.014788627,0.02801359,0.0117397,0.7618636228144169,0.01586322
386,0.02148203,0.01098872,0.5357061246779975,1e-05,0.014793183,0.028093563,0.011785162,0.7649028403684497,0.015922574
387,0.021436924,0.010957787,0.5342552270804426,1e-05,0.014762645,0.028047536,0.011746656,0.762944990148147,0.01588516
388,0.021342658,0.010946031,0.5322452261787332,1e-05,0.014780118,0.028063258,0.011741418,0.7622732610131303,0.015862618
389,0.021391135,0.010958277,0.5333425919306127,1e-05,0.014781072,0.02803621,0.0117588155,0.7613593817998966,0.015869457
390,0.02150435,0.010938977,0.532906244700319,1e-05,0.01477636,0.027910892,0.011741417,0.7598606546719869,0.015856884
391,0.02149947,0.010923961,0.5336636960438007,1e-05,0.014786163,0.027991451,0.011772293,0.7621431139608225,0.015893122
392,0.02134375,0.010922486,0.5306218348606035,1e-05,0.0147364065,0.027936677,0.011737291,0.7604640942687789,0.015856886
393,0.021404086,0.010956432,0.5326843599432782,1e-05,0.014780028,0.02804353,0.011735303,0.7610826194286346,0.015873533
394,0.021416018,0.0109416,0.5322810803913222,1e-05,0.014747352,0.027954983,0.011726882,0.7602171339094639,0.01585316
395,0.021381523,0.010959949,0.5321172910702899,1e-05,0.014789691,0.027998907,0.011728465,0.7599756823231777,0.015859475
396,0.02139038,0.010940555,0.5309775575704607,1e-05,0.014751558,0.027993087,0.011703209,0.7595505199084679,0.015837215
397,0.02147769,0.010929599,0.5327493237710026,1e-05,0.014760439,0.02795124,0.011723482,0.7585714633266131,0.015851561
398,0.02135526,0.010938676,0.5308734740886568,1e-05,0.014742349,0.027977772,0.01171786,0.7599700363352895,0.015858425
399,0.02136786,0.010917814,0.5309426703422954,1e-05,0.014749786,0.027940247,0.011732436,0.7597773224115372,0.015835376
400,0.02127802,0.010930331,0.5295500657451686,1e-05,0.0147388615,0.028029718,0.011703766,0.7596492699036995,0.015843047
401,0.021512272,0.010940728,0.5338924375248284,1e-05,0.014782504,0.028087633,0.011708541,0.760345607685546,0.015840754
402,0.02140199,0.010919359,0.5310912726598821,1e-05,0.014743327,0.027943216,0.011746256,0.759362624026835,0.015883185
403,0.021242183,0.01090053,0.527122653173935,1e-05,0.0147388,0.028110491,0.011760233,0.7638540013382832,0.015921382
404,0.02115128,0.010905337,0.5250576626077448,1e-05,0.014723669,0.027964732,0.011689053,0.758853213240703,0.015834602
405,0.021259818,0.010908311,0.527037075206415,1e-05,0.014734793,0.027884765,0.011729306,0.757904963567853,0.01585611
406,0.021176286,0.0109121585,0.525298121362822,1e-05,0.014728082,0.02793925,0.011711368,0.758180755811433,0.015849348
407,0.021011926,0.010861433,0.5221972970888618,1e-05,0.014709099,0.027878731,0.011717345,0.758224482027193,0.015844129
408,0.021179305,0.010874707,0.5251945531600926,1e-05,0.0147354035,0.02793404,0.011677845,0.7585248056178292,0.0158343
409,0.02119397,0.010888457,0.5248978001618358,1e-05,0.014734933,0.028086685,0.01171436,0.7625334194550911,0.015878256
410,0.021226438,0.01085787,0.5268868084410986,1e-05,0.014693247,0.027923843,0.011693688,0.758631342711548,0.015832994
411,0.02120519,0.010894132,0.5262450107066421,1e-05,0.014693985,0.027950816,0.011707824,0.7584134762485822,0.01587888
412,0.021134516,0.01086838,0.5235892525359765,1e-05,0.014690718,0.02801727,0.011652279,0.7583842109888792,0.015831491
413,0.021034602,0.010872409,0.5202103644506803,1e-05,0.014694546,0.027990043,0.011663789,0.7589117024714748,0.015848344
414,0.021179372,0.010854361,0.5241753253679462,1e-05,0.014672692,0.027935736,0.011694171,0.7608430807789167,0.01585599
415,0.021007942,0.0108762635,0.5204426594566122,1e-05,0.014660828,0.027931644,0.011711617,0.7573991560687622,0.015830718
416,0.021060333,0.010867467,0.5213905480165295,1e-05,0.014702159,0.02798604,0.011657504,0.7573509638508161,0.015820209
417,0.021168863,0.010852061,0.5231201398591634,1e-05,0.014655444,0.027927497,0.011691455,0.7580119846388698,0.015829783
418,0.021064268,0.0108498875,0.5216124142968148,1e-05,0.014667863,0.02806357,0.011665319,0.7581745243320862,0.015793126
419,0.021041058,0.010841577,0.5197260374316666,1e-05,0.014636519,0.027999345,0.011629511,0.7585486257448792,0.015802778
420,0.021103006,0.010849599,0.5217938780374012,1e-05,0.014668721,0.02788382,0.011681044,0.7561801690608263,0.015815996
421,0.02106608,0.010841363,0.5213242531780808,1e-05,0.014673823,0.027932903,0.011657998,0.7557409508153796,0.015795574
422,0.021060973,0.01084266,0.5196889360380775,1e-05,0.014642122,0.027975546,0.0116612185,0.7576513458043337,0.01583906
423,0.021075875,0.01086717,0.521119646274674,1e-05,0.014660293,0.027917197,0.01164036,0.7557073875019947,0.015770085
424,0.021020234,0.010859159,0.5203989849230178,1e-05,0.014670063,0.027877297,0.011656634,0.7557577174156904,0.015785383
425,0.021011129,0.0108244885,0.5187883664833555,1e-05,0.014625996,0.028005634,0.011652787,0.7571931403751174,0.015845241
426,0.021001691,0.0108315,0.5188766062670269,1e-05,0.014621729,0.02792876,0.011668228,0.7562959970285495,0.015826296
427,0.021011101,0.010841829,0.5185347418423772,1e-05,0.014611761,0.027898984,0.011649794,0.7559749803816279,0.015786631
428,0.0209685,0.010837634,0.5173953014386371,1e-05,0.014635186,0.027878562,0.011642852,0.7562629800910751,0.015774958
429,0.021044582,0.010837982,0.5187877403608556,1e-05,0.014624187,0.027898043,0.011646994,0.7549244531740745,0.015814088
430,0.021032853,0.010805943,0.517867237158402,1e-05,0.014590931,0.027954511,0.011636045,0.7569829157243172,0.015812797
431,0.020976089,0.010801746,0.5178211819290705,1e-05,0.014622753,0.027899496,0.011640002,0.7562166098505259,0.015811378
432,0.020940404,0.010810961,0.5172503337383818,1e-05,0.014602182,0.027841963,0.011599144,0.7536602718755603,0.015771212
433,0.02091618,0.010807265,0.516643835332172,1e-05,0.014638272,0.027997537,0.011656197,0.7553041859840354,0.015782304
434,0.020963838,0.01081179,0.5166455368018451,1e-05,0.014618958,0.027918544,0.011628558,0.754769861077269,0.015761767
435,0.02090417,0.010796934,0.5144707455153307,1e-05,0.014642524,0.027838154,0.011637997,0.7548005593319734,0.015800528
436,0.020877909,0.010789286,0.5148654607489244,1e-05,0.014621511,0.027866326,0.0116325375,0.7535293077429136,0.015781216
437,0.020948425,0.0107856635,0.5151301653869664,1e-05,0.014589075,0.027947694,0.011623758,0.7550268191844225,0.015783709
438,0.020823734,0.01080429,0.5142785626218732,1e-05,0.014593877,0.027879933,0.011614401,0.7538585808749,0.01576035
439,0.020866035,0.010797847,0.5132665759386617,1e-05,0.01458626,0.027956465,0.011585062,0.7536635001500448,0.01577963
440,0.020875208,0.010752277,0.5138659258250117,1e-05,0.014609171,0.02794684,0.011602296,0.753025345193843,0.015768781
441,0.020871887,0.010822233,0.5135348279426895,1e-05,0.014597782,0.027843125,0.011575428,0.7541955336928368,0.0157825
442,0.020856863,0.010788739,0.514596730094279,1e-05,0.0145925265,0.027863434,0.011590686,0.7539156060665846,0.015827527
443,0.02077324,0.0107849715,0.5115495944132624,1e-05,0.014575369,0.027995786,0.011587954,0.7544641587883234,0.015767006
444,0.020840505,0.010767881,0.5138376671671183,1e-05,0.014600245,0.027840756,0.011618759,0.752590469395121,0.015772413
445,0.020713441,0.010751738,0.5106074941418338,1e-05,0.014553575,0.027952889,0.011601398,0.7544787808631858,0.015791344
446,0.020802198,0.010773208,0.5113412205784247,1e-05,0.014571886,0.027797349,0.011576716,0.7515596306572357,0.015760854
447,0.020891901,0.0107857715,0.5128609046733476,1e-05,0.014583439,0.027919736,0.011570293,0.7517633760968844,0.015764266
448,0.020870714,0.010767139,0.5119456637535249,1e-05,0.014573846,0.027790377,0.011591174,0.7530741384252906,0.015788626
449,0.02075725,0.01073332,0.5107494785988235,1e-05,0.014544314,0.027945254,0.011603854,0.7556179764991006,0.015781723
450,0.020709205,0.010763933,0.5096336593241971,1e-05,0.014556902,0.027890977,0.011565273,0.7515847853695353,0.015770026
451,0.02070912,0.010749908,0.5093777146870452,1e-05,0.014535054,0.02786868,0.011569324,0.7503961430241665,0.01569996
452,0.02091441,0.010755349,0.5129126684673891,1e-05,0.0145516535,0.027917786,0.0115668215,0.7509374739602208,0.015736317
453,0.020764401,0.010743675,0.5090360515221662,1e-05,0.014565485,0.027898733,0.011544615,0.7516114885608355,0.015741937
454,0.020778447,0.010742747,0.5092505033541765,1e-05,0.014544683,0.027827647,0.011573371,0.7521504893278083,0.015750462
